,uncertainty,certainty,mae_24,rmse_24,mdpe_24,mae_combined,rmse_combined,mdpe_combined
0,0.10165209326951752,0.8983479067304825,0.8034639595791978,0.8762282797521347,0.9314032821367304,0.7997297766943874,0.8057134191557886,0.8023492141512283
1,0.0867332090715548,0.9132667909284452,0.848740730860666,0.8794533725591765,0.9339880867052484,0.7479185717075396,0.7948477402455179,0.8308142807548647
2,0.0911191346519733,0.9088808653480267,0.8932261031748499,0.8842811773363921,0.9371368325647172,0.8132683218326072,0.7566543817009463,0.6400354695276005
3,0.06461770394344446,0.9353822960565555,0.7424345576009372,0.7831485426176473,0.6227604877109185,0.7989915294121261,0.786058347195854,0.6059929185216999
4,0.06143583762714133,0.9385641623728587,0.7774106085755966,0.7841137386221907,0.6093893265925723,0.7859287986661323,0.7846201379183925,0.6103945179969057
5,0.061784824905042335,0.9382151750949577,0.8019999756248775,0.7838063497615142,0.6112277058578045,0.7912521580989725,0.7588833259235088,0.5536374484839688
6,0.06172704941361884,0.9382729505863812,0.8374410476379239,0.7839655887924197,0.6248920901875351,0.8053680469558364,0.7706611598597062,0.5933109130272624
7,0.0618840041957337,0.9381159958042663,0.8738877738717642,0.7846571123131278,0.6674049561618214,0.7418440943333392,0.6984148629694604,0.5333764550857721
8,0.06417398007672348,0.9358260199232765,0.8814528494823711,0.7782326116578028,0.6753203093433467,0.7614117341398396,0.7145068026776352,0.5993673550393204
9,0.06838045086240818,0.9316195491375918,0.3802338371204173,0.5143042370988611,0.5830296056002157,0.37976164025286757,0.5352886161692662,0.6596657777904361
10,0.06806841459799184,0.9319315854020082,0.369851185000456,0.5138119209406177,0.6081395367577734,0.3434244023793844,0.5094426783809409,0.619067840460486
11,0.06926046981654455,0.9307395301834555,0.39575510435164823,0.5243728384477094,0.6253190145507996,0.36745483191601774,0.5227317083182529,0.640456045114948
12,0.07229269075202549,0.9277073092479745,0.5380196176684707,0.6431130898751791,0.7811987084709878,0.5182431822594932,0.6310907018427098,0.7782219455832992
13,0.05751578259747381,0.9424842174025262,0.4511483516955034,0.5658357281408154,0.6942399368532913,0.6282355761367612,0.6969318429500219,0.7645205036809423
14,0.06807539563165865,0.9319246043683413,0.4766867517744738,0.6001858766246536,0.7400950525923788,0.38788492917837364,0.575221324121734,0.7389284555004679
15,0.07791977119184468,0.9220802288081553,0.5025312207241235,0.6083358094456845,0.7547419889312232,0.47616682998047505,0.631162496592722,0.7986774475356425
16,0.11131725153512106,0.8886827484648789,0.4665681947749805,0.5840618477594899,0.7446681140492889,0.4276380586551637,0.5860397552202695,0.7541555904031269
17,0.11892478342102586,0.8810752165789741,0.4551525598951845,0.6373738832678248,0.7876397994689907,0.5909920806250509,0.6598101886993276,0.8090152051643043
18,0.1180085240229285,0.8819914759770715,0.5984607352758686,0.7462415695299555,0.8946036957934536,0.6120559065558036,0.7615214103402416,0.9073058661349765
19,0.1394685271194579,0.8605314728805421,0.547597606555646,0.6927255454470966,0.8338488570825063,0.5380098630609529,0.6808294271159162,0.83033896482886
20,0.1353516893045683,0.8646483106954317,0.5306911405559421,0.5751246840691987,0.6554558729436852,0.29293645559023684,0.4032198347551998,0.49362930147659334
21,0.12391079207814482,0.8760892079218552,0.3976178466852603,0.5104935465375877,0.6352069934503088,0.5384971672776148,0.603506231298781,0.723574070423262
22,0.12004946221449975,0.8799505377855003,0.411697212348002,0.5109167744740593,0.6355061589934026,0.4494367368162643,0.5220627715842023,0.650280361257614
